cell_id,family,held_out,severity,asd_policy,seed,detectors,t_rel,params_json,poison_lo,poison_med,poison_hi,poison_collapsed,gated_lo,gated_med,gated_hi,gated_recovers,oracle_lo,oracle_med,oracle_hi,oracle_recovers,detector_n_gates,detector_fired,oracle_only_recovery,residual_power_H1,residual_power_L1,error,elapsed_s,gs_label,gs_event_time,gs_snr,gs_duration,gs_confidence,excerpt_window_s,severity_mode,scale_k,native_snr,injected_snr_w,injected_inband_rms_ratio,is_noise_control,gates_json
38,Blip,True,6.0,stationary,0,H1,-1.1403457313551382,"{""gs_event_time"": 1253210165.88135, ""window_s"": 1.0, ""mode"": ""ladder""}",7.6426385879516605,7.648088455200195,7.650684356689453,True,12.339465522766114,17.626630783081055,20.081803894042967,False,11.04498805999756,14.668441772460938,28.121989250183105,False,1.0,True,False,0.0863128622617781,0.0,,4.159,Blip,1253210165.88135,21.4035301208496,0.1875,0.9999996423721312,1.0,ladder,61557.50702287017,0.0,34496.9293750212,6.0,False,"[[-2.0, 2.0]]"
39,Blip,True,10.0,stationary,0,H1,-1.1403457313551382,"{""gs_event_time"": 1253210165.88135, ""window_s"": 1.0, ""mode"": ""ladder""}",7.512138366699219,7.513496398925781,7.522598266601563,True,9.333786392211914,9.388387680053713,9.483897972106934,False,10.174642753601074,11.810197830200195,18.002109909057616,False,1.0,True,False,0.0863168278059682,0.0,,4.297,Blip,1253210165.88135,21.4035301208496,0.1875,0.9999996423721312,1.0,ladder,102595.84503811695,0.0,57494.882291702,10.0,False,"[[-2.0, 2.0]]"
41,Scattered_Light,True,3.0,stationary,0,H1,-0.99277533456281,"{""gs_event_time"": 1261529693.125, ""window_s"": 3.55297994613648, ""mode"": ""ladder""}",100.11724815368652,100.14702987670898,100.1876953125,True,9.644960975646972,9.807722091674805,11.276933479309085,False,8.768794441223145,8.82623291015625,8.843338012695312,False,2.0,True,False,0.0816448692605805,0.0,,4.518,Scattered_Light,1261529693.125,13.3398504257202,1.77648997306824,0.9999983310699464,3.55297994613648,ladder,11325.67671717312,31.01954162641065,5376.960926296391,3.0,False,"[[-2.0, 0.838], [0.912, 2.0]]"
42,Scattered_Light,True,6.0,stationary,0,H1,-0.99277533456281,"{""gs_event_time"": 1261529693.125, ""window_s"": 3.55297994613648, ""mode"": ""ladder""}",99.95509338378906,99.95698928833008,100.01707725524902,True,8.742746162414551,8.782377243041992,8.792104339599609,False,99.97532653808594,99.9758758544922,99.97655067443849,False,1.0,True,False,0.0863174423391716,0.0,,4.826,Scattered_Light,1261529693.125,13.3398504257202,1.77648997306824,0.9999983310699464,3.55297994613648,ladder,22651.35343434624,31.01954162641065,10753.921852592784,6.0,False,"[[-2.0, 2.0]]"
43,Scattered_Light,True,10.0,stationary,0,H1,-0.99277533456281,"{""gs_event_time"": 1261529693.125, ""window_s"": 3.55297994613648, ""mode"": ""ladder""}",103.207852935791,103.23114395141602,103.23962936401368,True,13.381787872314453,13.619380950927734,13.89665584564209,False,99.899658203125,99.9001922607422,99.90896606445312,False,1.0,True,False,0.0863295264115722,0.0,,4.771,Scattered_Light,1261529693.125,13.3398504257202,1.77648997306824,0.9999983310699464,3.55297994613648,ladder,37752.2557239104,31.01954162641065,17923.203087654634,9.999999999999996,False,"[[-2.0, 2.0]]"
50,Scattered_Light,True,6.0,stationary,0,H1,-1.3508600682005232,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""ladder""}",9.96991424560547,10.020513534545898,10.183693504333496,True,9.971071243286133,10.023954391479492,10.169155311584472,False,9.960708618164062,10.004783630371094,10.121665573120117,False,2.0,True,False,0.0779547267672777,0.0,,4.441,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,ladder,13211.377418343764,0.0,9396.7854638368,6.000000000000001,False,"[[-2.0, 0.588], [0.912, 1.963]]"
51,Scattered_Light,True,10.0,stationary,0,H1,-1.3508600682005232,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""ladder""}",12.05405387878418,15.424345016479492,21.48670883178711,False,12.9897798538208,18.677898406982425,22.330706977844237,False,12.514388847351077,17.67711067199707,22.203776931762697,False,1.0,True,False,0.086326851741086,0.0,,4.405,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,ladder,22018.96236390627,0.0,15661.309106394663,9.999999999999996,False,"[[-2.0, 2.0]]"
93,Koi_Fish,True,3.0,stationary,0,H1,-1.3378841939731063,"{""gs_event_time"": 1244083194.32422, ""window_s"": 2.0, ""mode"": ""ladder""}",99.9748805999756,99.97527313232422,99.97730598449706,True,8.941082763671876,8.971691131591797,9.049950981140135,False,13.370261001586917,17.64849281311035,35.54635124206543,False,1.0,True,False,0.0863114386185523,0.0,,4.241,Koi_Fish,1244083194.32422,14.6695604324341,1.0,0.9999083280563354,2.0,ladder,9367.564480842286,29.079784261365592,5964.42522018072,3.0,False,"[[-2.0, 2.0]]"
94,Koi_Fish,True,6.0,stationary,0,H1,-1.3378841939731063,"{""gs_event_time"": 1244083194.32422, ""window_s"": 2.0, ""mode"": ""ladder""}",7.534175872802734,7.535099029541016,102.20671691894532,False,99.86511840820312,99.96328353881836,100.40213470458984,False,10.10716896057129,10.541872024536133,11.581451988220214,False,1.0,True,False,0.0863138240339004,0.0,,4.358,Koi_Fish,1244083194.32422,14.6695604324341,1.0,0.9999083280563354,2.0,ladder,18735.12896168457,29.079784261365592,11928.85044036144,6.0,False,"[[-2.0, 2.0]]"
95,Koi_Fish,True,10.0,stationary,0,H1,-1.3378841939731063,"{""gs_event_time"": 1244083194.32422, ""window_s"": 2.0, ""mode"": ""ladder""}",7.606807708740234,7.60687255859375,7.610299491882325,True,99.96573181152344,100.4935073852539,100.53634872436524,False,9.848490333557129,10.734752655029297,12.489565467834472,False,1.0,True,False,0.0863194772073712,0.0,,4.245,Koi_Fish,1244083194.32422,14.6695604324341,1.0,0.9999083280563354,2.0,ladder,31225.21493614095,29.079784261365592,19881.4174006024,9.999999999999996,False,"[[-2.0, 2.0]]"
